CustomerId,AreaName,IndustryName,ProductName
5308,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
262,MID CANTERBURY,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
8059,AUCKLAND SOUTH,TRANSPORT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1789,AUCKLAND SOUTH,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
9243,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
627,WAIKATO,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
627,WAIKATO,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
627,WAIKATO,STRUCTURAL CONSTRUCTION,SHS NOP AS/NZS 1163 G450 LO
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
1356,ROTORUA,MANUFACTURERS,PLATE AS 3678-450
3394,WAIKATO,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2524,WANGANUI,TRANSPORT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1249,NORTH CANTERBURY,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2524,WANGANUI,TRANSPORT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
4182,CHCH WEST,SHEETMETAL ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
6418,WANGANUI,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
9344,AUCKLAND SOUTH,TRANSPORT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
3394,WAIKATO,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
5223,AUCKLAND WEST,STEEL FABRICATORS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
34,AUCKLAND CENTRAL,TRANSPORT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2510,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
2510,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
361,AUCKLAND SOUTH,MANUFACTURERS,PLATE MEDIUM TENSILE GR350
361,AUCKLAND SOUTH,MANUFACTURERS,PLATE MEDIUM TENSILE GR350
2510,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
2510,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
2510,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
2510,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3487,TAURANGA,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
5143,TARANAKI,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
4739,PALMERSTON NORTH,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
7868,TARANAKI,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
8420,CHCH WEST,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2069,TARANAKI,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
732,MOUNT - TEPUKE,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
5931,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
682,AUCKLAND EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
4228,AUCKLAND SOUTH,MANUFACTURERS,PLATE MEDIUM TENSILE GR350
3055,MOUNT - TEPUKE,PROJECT ENGINEERS,PLATE MEDIUM TENSILE GR350
3055,MOUNT - TEPUKE,PROJECT ENGINEERS,PLATE MEDIUM TENSILE GR350
3055,MOUNT - TEPUKE,PROJECT ENGINEERS,PLATE MEDIUM TENSILE GR350
3055,MOUNT - TEPUKE,PROJECT ENGINEERS,PLATE MEDIUM TENSILE GR350
3055,MOUNT - TEPUKE,PROJECT ENGINEERS,PLATE MEDIUM TENSILE GR350
5715,MOUNT - TEPUKE,PROJECT ENGINEERS,PLATE MEDIUM TENSILE GR350
1317,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
8072,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
8072,AUCKLAND SOUTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3090,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3090,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3090,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3090,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3090,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
4092,COROMANDEL,STRUCTURAL CONSTRUCTION,PLATE MEDIUM TENSILE GR350
2270,MOUNT - TEPUKE,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
2270,MOUNT - TEPUKE,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
2270,MOUNT - TEPUKE,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
7837,MATAMATA-TIRAU,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
2756,NORTHLAND,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
732,MOUNT - TEPUKE,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
732,MOUNT - TEPUKE,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
732,MOUNT - TEPUKE,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
732,MOUNT - TEPUKE,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
8973,NORTHLAND,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
3090,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3090,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3090,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3055,MOUNT - TEPUKE,PROJECT ENGINEERS,PLATE MEDIUM TENSILE GR350
4243,AUCKLAND SOUTH,TRANSPORT ENGINEERS,SHEET ELECTRO GALV
2657,WELLINGTON,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
3105,AUCKLAND EAST,RESELLER/COMPETITOR,SHEET ELECTRO GALV
2905,AUCKLAND NORTH,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
952,AUCKLAND SOUTH,PROJECT ENGINEERS,SHEET ELECTRO GALV
3358,SOUTHLAND,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
1386,PALMERSTON NORTH,MANUFACTURERS,SHEET ELECTRO GALV
284,DUNEDIN OTAGO,RESELLER/COMPETITOR,SHEET ELECTRO GALV
149,CHCH EAST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
87,CHCH NORTH,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
9243,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2484,AUCKLAND EAST,MARINE INDUSTRY,BLK PIPE LGT P/E(33.7OD) AS1074 C250
6078,AUCKLAND SOUTH,PROJECT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
94,WELLINGTON,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
3563,CHCH EAST,RESELLER/COMPETITOR,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1789,AUCKLAND SOUTH,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
3329,HAWKES BAY,SHEETMETAL ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
4522,AUCKLAND CENTRAL,STEEL FABRICATORS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2727,AUCKLAND SOUTH,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2727,AUCKLAND SOUTH,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
6610,AUCKLAND WEST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1923,WAIRARAPA DISTRICT,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
8959,TARANAKI,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
9220,HAMILTON,STEEL FABRICATORS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
9220,HAMILTON,STEEL FABRICATORS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
721,CHCH WEST,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
6521,WELLINGTON,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
4179,CHCH NORTH,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
3370,SOUTH CANTERBURY,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
10590,MOUNT - TEPUKE,PROJECT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
7830,AUCKLAND EAST,STRUCTURAL CONSTRUCTION,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2634,AUCKLAND WEST,SHEETMETAL ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
321,CHCH EAST,SHEETMETAL ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
10070,AUCKLAND NORTH,STEEL FABRICATORS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
8986,HAMILTON,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
321,CHCH EAST,SHEETMETAL ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1291,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
321,CHCH EAST,SHEETMETAL ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
10231,MOUNT - TEPUKE,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
6430,PALMERSTON NORTH,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
9070,NELSON & BAYS,TRANSPORT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1590,PALMERSTON NORTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
479,AUCKLAND NORTH,STEEL FABRICATORS,PLATE MEDIUM TENSILE GR350
479,AUCKLAND NORTH,STEEL FABRICATORS,PLATE MEDIUM TENSILE GR350
9319,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
5666,HAMILTON,MANUFACTURERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
1590,PALMERSTON NORTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
393,TAURANGA,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
3246,AUCKLAND SOUTH,STEEL FABRICATORS,SHEET ELECTRO GALV
711,SOUTHLAND,GENERAL ENGINEERING,SHEET ELECTRO GALV
1306,PALMERSTON NORTH,GENERAL ENGINEERING,SHEET ELECTRO GALV
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
897,PALMERSTON NORTH,TRANSPORT ENGINEERS,SHEET ELECTRO GALV
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
3246,AUCKLAND SOUTH,STEEL FABRICATORS,SHEET ELECTRO GALV
897,PALMERSTON NORTH,TRANSPORT ENGINEERS,SHEET ELECTRO GALV
3246,AUCKLAND SOUTH,STEEL FABRICATORS,SHEET ELECTRO GALV
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
4164,TOKOROA-PUTARURU,GENERAL ENGINEERING,SHEET ELECTRO GALV
897,PALMERSTON NORTH,TRANSPORT ENGINEERS,SHEET ELECTRO GALV
897,PALMERSTON NORTH,TRANSPORT ENGINEERS,SHEET ELECTRO GALV
2558,HAWKES BAY,MANUFACTURERS,SHEET ELECTRO GALV
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
2558,HAWKES BAY,MANUFACTURERS,SHEET ELECTRO GALV
4789,MOUNT - TEPUKE,GENERAL ENGINEERING,SHEET ELECTRO GALV
4600,SOUTHLAND,GENERAL ENGINEERING,SHEET ELECTRO GALV
4062,AUCKLAND NORTH,PROJECT ENGINEERS,SHEET ELECTRO GALV
3869,AUCKLAND WEST,UNDEFINED,SHEET ELECTRO GALV
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
4448,TARANAKI,STEEL FABRICATORS,SHEET ELECTRO GALV
6377,AUCKLAND WEST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
5416,WELLINGTON,STEEL FABRICATORS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1290,DUNEDIN OTAGO,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
6377,AUCKLAND WEST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
5109,PALMERSTON NORTH,TRANSPORT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
3996,AUCKLAND SOUTH,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2524,WANGANUI,TRANSPORT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
3385,AUCKLAND SOUTH,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
995,CHCH WEST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1249,NORTH CANTERBURY,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
8694,CHCH NORTH,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
36,AUCKLAND WEST,SHEETMETAL ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
7815,TAUPO-TURANGI,TRANSPORT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
3394,WAIKATO,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
9612,AUCKLAND SOUTH,STEEL FABRICATORS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
11016,HAMILTON,UNDEFINED,BLK PIPE LGT P/E(33.7OD) AS1074 C250
3187,PALMERSTON NORTH,PROJECT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
8635,CHCH WEST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
4923,HAWKES BAY,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
7706,HAMILTON,STEEL FABRICATORS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
4348,AUCKLAND EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
10707,CHCH NORTH,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
4373,AUCKLAND WEST,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1249,NORTH CANTERBURY,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
8240,AUCKLAND NORTH,STEEL FABRICATORS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
3187,PALMERSTON NORTH,PROJECT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2599,AUCKLAND WEST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
11341,CHCH NORTH,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
9869,AUCKLAND NORTH,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
10707,CHCH NORTH,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
9653,WELLINGTON,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2644,PALMERSTON NORTH,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
11341,CHCH NORTH,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
5148,AUCKLAND EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
11468,AUCKLAND NORTH,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
34,AUCKLAND CENTRAL,TRANSPORT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
34,AUCKLAND CENTRAL,TRANSPORT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
5109,PALMERSTON NORTH,TRANSPORT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1590,PALMERSTON NORTH,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
2785,AUCKLAND NORTH,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
8953,TOKOROA-PUTARURU,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
1356,ROTORUA,MANUFACTURERS,PLATE MEDIUM TENSILE GR350
352,WELLINGTON,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
352,WELLINGTON,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
4257,NORTHLAND,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
2435,AUCKLAND EAST,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
56,ROTORUA,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
56,ROTORUA,GENERAL ENGINEERING,PLATE MEDIUM TENSILE GR350
1191,TAURANGA,MANUFACTURERS,PLATE MEDIUM TENSILE GR350
4183,NELSON & BAYS,ROLLFORMERS,COLORSTEEL CLOUD ENDURA G300
4183,NELSON & BAYS,ROLLFORMERS,COLORSTEEL ENDURA CLOUD ENDURA G300
4183,NELSON & BAYS,ROLLFORMERS,COLORSTEEL ENDURA CLOUD ENDURA G300
1828,TAURANGA,UNDEFINED,COLORSTEEL ENDURA CLOUD ENDURA G300
690,CHCH EAST,UNDEFINED,BLK PIPE LGT P/E(33.7OD) AS1074 C250
3031,TAURANGA,TRAINING INSTITUTE,BLK PIPE LGT P/E(33.7OD) AS1074 C250
690,CHCH EAST,UNDEFINED,BLK PIPE LGT P/E(33.7OD) AS1074 C250
640,AUCKLAND EAST,PROJECT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
4935,HAWKES BAY,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2061,CHCH EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
690,CHCH EAST,UNDEFINED,BLK PIPE LGT P/E(33.7OD) AS1074 C250
5119,CHCH WEST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1562,CHCH NORTH,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1980,KATIKATI TO PAEROA,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1362,CHCH WEST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1308,AUCKLAND SOUTH,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
4353,COROMANDEL,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
573,PALMERSTON NORTH,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
690,CHCH EAST,UNDEFINED,BLK PIPE LGT P/E(33.7OD) AS1074 C250
690,CHCH EAST,UNDEFINED,BLK PIPE LGT P/E(33.7OD) AS1074 C250
573,PALMERSTON NORTH,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2245,TAURANGA,TRANSPORT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
3450,WAIRARAPA DISTRICT,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1592,AUCKLAND CENTRAL,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1812,CHCH EAST,SHEETMETAL ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
740,PALMERSTON NORTH,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1375,AUCKLAND EAST,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2864,TARANAKI,RESELLER/COMPETITOR,BLK PIPE LGT P/E(33.7OD) AS1074 C250
4919,TAURANGA,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
3967,WANGANUI,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2947,PALMERSTON NORTH,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2947,PALMERSTON NORTH,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
1877,NELSON & BAYS,TRANSPORT ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2631,AUCKLAND EAST,SHEETMETAL ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2615,HAWKES BAY,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
740,PALMERSTON NORTH,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
2631,AUCKLAND EAST,SHEETMETAL ENGINEERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
860,HAWKES BAY,MANUFACTURERS,BLK PIPE LGT P/E(33.7OD) AS1074 C250
4351,DUNEDIN OTAGO,GENERAL ENGINEERING,BLK PIPE LGT P/E(33.7OD) AS1074 C250
690,CHCH EAST,UNDEFINED,BLK PIPE LGT P/E(33.7OD) AS1074 C250
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
1356,ROTORUA,MANUFACTURERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
3480,ROTORUA,TRANSPORT ENGINEERS,PLATE MEDIUM TENSILE GR350
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
711,SOUTHLAND,GENERAL ENGINEERING,SHEET ELECTRO GALV
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
813,AUCKLAND SOUTH,TRANSPORT ENGINEERS,SHEET ELECTRO GALV
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
2794,AUCKLAND WEST,SHEETMETAL ENGINEERS,SHEET ELECTRO GALV
